BottleID	Date	Time	Pressure	pH
"""0590200411,"	"112094,"	"044421,"	"301.1,"	"7.860,"""
"""0590200410,"	"112094,"	"044309,"	"325.9,"	"7.809,"""
"""0590200409,"	"112094,"	"044201,"	"351.6,"	"7.773,"""
"""0590200408,"	"112094,"	"044019,"	"400.8,"	"7.714,"""
"""0590200406,"	"112094,"	"043612,"	"506.5,"	"7.526,"""
"""0590200405,"	"112094,"	"043313,"	"606.5,"	"7.366,"""
"""0590200404,"	"112094,"	"042943,"	"700.7,"	"7.353,"""
"""0590200403,"	"112094,"	"042643,"	"801.9,"	"7.373,"""
"""0590200402,"	"112094,"	"042313,"	"899.4,"	"7.373,"""
"""0590200401,"	"112094,"	"042014,"	"1018.2,"	"7.390,"""
"""0590200521,"	"112094,"	"074403,"	"5.3,"	"8.106,"""
"""0590200518,"	"112094,"	"074159,"	"25.2,"	"8.105,"""
"""0590200517,"	"112094,"	"074104,"	"34.2,"	"8.106,"""
"""0590200516,"	"112094,"	"074000,"	"43.2,"	"8.106,"""
"""0590200515,"	"112094,"	"073843,"	"58.7,"	"8.107,"""
"""0590200514,"	"112094,"	"073739,"	"74.0,"	"8.106,"""
"""0590200513,"	"112094,"	"073617,"	"86.5,"	"8.102,"""
"""0590200512,"	"112094,"	"073511,"	"94.9,"	"8.081,"""
"""0590200511,"	"112094,"	"073417,"	"102.3,"	"8.071,"""
"""0590200510,"	"112094,"	"073315,"	"115.7,"	"8.058,"""
"""0590200509,"	"112094,"	"073217,"	"125.2,"	"8.047,"""
"""0590200508,"	"112094,"	"073105,"	"135.4,"	"8.043,"""
"""0590200507,"	"112094,"	"072946,"	"150.6,"	"8.024,"""
"""0590200506,"	"112094,"	"072848,"	"159.8,"	"8.019,"""
"""0590200505,"	"112094,"	"072743,"	"173.0,"	"8.002,"""
"""0590200504,"	"112094,"	"072631,"	"185.0,"	"7.978,"""
"""0590201224,"	"112194,"	"043911,"	"4.6,"	"8.106,"""
"""0590201221,"	"112194,"	"043635,"	"25.8,"	"8.108,"""
"""0590201420,"	"112194,"	"121222,"	"1399.6,"	"7.425,"""
"""0590201417,"	"112194,"	"115916,"	"1999.8,"	"7.471,"""
"""0590201415,"	"112194,"	"115034,"	"2402.1,"	"7.503,"""
"""0590201410,"	"112194,"	"112840,"	"3399.7,"	"7.554,"""
"""0590201407,"	"112194,"	"111520,"	"3990.4,"	"7.574,"""
"""0590201403,"	"112194,"	"110015,"	"4495.8,"	"7.584,"""
"""0600200119,"	"020595,"	"195541,"	"1396.5,"	"7.424,"""
"""0600200116,"	"020595,"	"194211,"	"1998.5,"	"7.473,"""
"""0600200114,"	"020595,"	"193310,"	"2402.6,"	"7.506,"""
"""0600200111,"	"020595,"	"191942,"	"2998.8,"	"7.535,"""
"""0600200109,"	"020595,"	"191101,"	"3399.7,"	"7.557,"""
"""0600200106,"	"020595,"	"185806,"	"3998.5,"	"7.577,"""
"""0600200103,"	"020595,"	"184648,"	"4498.4,"	"7.582,"""
"""0600200415,"	"020695,"	"045143,"	"209.6,"	"7.945,"""
"""0600200414,"	"020695,"	"045033,"	"225.0,"	"7.933,"""
"""0600200413,"	"020695,"	"044944,"	"234.3,"	"7.926,"""
"""0600200412,"	"020695,"	"044838,"	"249.5,"	"7.878,"""
"""0600200411,"	"020695,"	"044722,"	"274.3,"	"7.796,"""
"""0600200410,"	"020695,"	"044606,"	"299.3,"	"7.768,"""
"""0600200409,"	"020695,"	"044443,"	"325.0,"	"7.749,"""
"""0600200408,"	"020695,"	"044323,"	"350.0,"	"7.721,"""
"""0600200407,"	"020695,"	"044142,"	"400.2,"	"7.693,"""
"""0600200406,"	"020695,"	"043915,"	"495.3,"	"7.547,"""
"""0600200405,"	"020695,"	"043640,"	"600.1,"	"7.384,"""
"""0600200404,"	"020695,"	"043401,"	"702.1,"	"7.348,"""
"""0600200403,"	"020695,"	"043102,"	"799.4,"	"7.360,"""
"""0600200402,"	"020695,"	"042836,"	"899.9,"	"7.383,"""
"""0600200401,"	"020695,"	"042538,"	"1019.7,"	"7.395,"""
"""0600200523,"	"020695,"	"075919,"	"5.0,"	"8.087,"""
"""0600200520,"	"020695,"	"075712,"	"23.4,"	"8.086,"""
"""0600200518,"	"020695,"	"075556,"	"34.1,"	"8.089,"""
"""0600200517,"	"020695,"	"075505,"	"43.8,"	"8.088,"""
"""0600200516,"	"020695,"	"075410,"	"59.8,"	"8.092,"""
"""0600200515,"	"020695,"	"075314,"	"74.9,"	"8.093,"""
"""0600200514,"	"020695,"	"075220,"	"84.8,"	"8.090,"""
"""0600200513,"	"020695,"	"075139,"	"95.5,"	"8.088,"""
"""0600200512,"	"020695,"	"075053,"	"104.3,"	"8.082,"""
"""0600200511,"	"020695,"	"075008,"	"113.5,"	"8.076,"""
"""0600200509,"	"020695,"	"074812,"	"123.8,"	"8.058,"""
"""0600200508,"	"020695,"	"074717,"	"133.6,"	"8.042,"""
"""0600200507,"	"020695,"	"074619,"	"149.8,"	"8.035,"""
"""0600200506,"	"020695,"	"074522,"	"160.2,"	"8.012,"""
"""0600200505,"	"020695,"	"074424,"	"175.1,"	"7.953,"""
"""0600200504,"	"020695,"	"074333,"	"184.4,"	"7.963,"""
"""0600200503,"	"020695,"	"074227,"	"199.5,"	"7.959,"""
"""0600200617,"	"020795,"	"091424,"	"5.6,"	"8.089,"""
"""0600200615,"	"020795,"	"091242,"	"24.6,"	"8.090,"""
"""0610200118,"	"030395,"	"223915,"	"1398.8,"	"7.428,"""
"""0610200115,"	"030395,"	"222456,"	"2006.6,"	"7.474,"""
"""0610200113,"	"030395,"	"221517,"	"2400.0,"	"7.507,"""
"""0610200110,"	"030395,"	"220045,"	"2996.5,"	"7.539,"""
"""0610200108,"	"030395,"	"215139,"	"3402.3,"	"7.562,"""
"""0610200105,"	"030395,"	"213939,"	"4002.9,"	"7.578,"""
"""0610200103,"	"030395,"	"213052,"	"4402.6,"	"7.581,"""
"""0610200102,"	"030395,"	"212605,"	"4600.2,"	"7.582,"""
"""0610200315,"	"030495,"	"044557,"	"209.8,"	"7.914,"""
"""0610200314,"	"030495,"	"044435,"	"225.6,"	"7.895,"""
"""0610200313,"	"030495,"	"044325,"	"234.0,"	"7.886,"""
"""0610200311,"	"030495,"	"044035,"	"275.0,"	"7.813,"""
"""0610200310,"	"030495,"	"043848,"	"299.0,"	"7.744,"""
"""0610200309,"	"030495,"	"043705,"	"325.3,"	"7.739,"""
"""0610200308,"	"030495,"	"043545,"	"349.7,"	"7.744,"""
"""0610200307,"	"030495,"	"043311,"	"404.2,"	"7.674,"""
"""0610200306,"	"030495,"	"042959,"	"501.4,"	"7.493,"""
"""0610200305,"	"030495,"	"042728,"	"601.3,"	"7.383,"""
"""0610200304,"	"030495,"	"042459,"	"697.3,"	"7.347,"""
"""0610200303,"	"030495,"	"042222,"	"799.5,"	"7.354,"""
"""0610200302,"	"030495,"	"041947,"	"901.3,"	"7.372,"""
"""0610200301,"	"030495,"	"041630,"	"1020.9,"	"7.391,"""
"""0610200423,"	"030495,"	"080049,"	"5.5,"	"8.084,"""
"""0610200420,"	"030495,"	"075830,"	"25.5,"	"8.086,"""
"""0610200418,"	"030495,"	"075717,"	"34.0,"	"8.082,"""
"""0610200417,"	"030495,"	"075600,"	"44.7,"	"8.069,"""
"""0610200416,"	"030495,"	"075458,"	"57.9,"	"8.061,"""
"""0610200415,"	"030495,"	"075325,"	"78.0,"	"8.052,"""
"""0610200414,"	"030495,"	"075206,"	"85.2,"	"8.051,"""
"""0610200413,"	"030495,"	"075058,"	"96.0,"	"8.040,"""
"""0610200412,"	"030495,"	"074941,"	"106.3,"	"7.987,"""
"""0610200411,"	"030495,"	"074833,"	"111.9,"	"8.018,"""
"""0610200410,"	"030495,"	"074728,"	"123.6,"	"7.994,"""
"""0610200409,"	"030495,"	"074631,"	"134.2,"	"8.012,"""
"""0610200407,"	"030495,"	"074441,"	"149.2,"	"8.011,"""
"""0610200406,"	"030495,"	"074336,"	"161.3,"	"7.979,"""
"""0610200405,"	"030495,"	"074228,"	"174.9,"	"7.972,"""
"""0610200404,"	"030495,"	"074124,"	"184.9,"	"7.973,"""
"""0610200403,"	"030495,"	"074008,"	"200.0,"	"7.950,"""
"""0610201208,"	"030595,"	"083620,"	"4.7,"	"8.086,"""
"""0610201207,"	"030595,"	"083439,"	"25.1,"	"8.086,"""
"""0620200119,"	"040595,"	"185135,"	"1402.5,"	"7.426,"""
"""0620200118,"	"040595,"	"184701,"	"1601.8,"	"7.445,"""
"""0620200117,"	"040595,"	"184238,"	"1798.7,"	"7.459,"""
"""0620200116,"	"040595,"	"183822,"	"1998.8,"	"7.474,"""
"""0620200115,"	"040595,"	"183404,"	"2199.8,"	"7.489,"""
"""0620200114,"	"040595,"	"182940,"	"2397.9,"	"7.502,"""
"""0620200113,"	"040595,"	"182552,"	"2599.3,"	"7.515,"""
"""0620200112,"	"040595,"	"182145,"	"2800.4,"	"7.527,"""
"""0620200111,"	"040595,"	"181739,"	"2999.9,"	"7.535,"""
"""0620200110,"	"040595,"	"181327,"	"3200.5,"	"7.546,"""
"""0620200109,"	"040595,"	"180904,"	"3400.8,"	"7.559,"""
"""0620200108,"	"040595,"	"180442,"	"3599.9,"	"7.566,"""
"""0620200107,"	"040595,"	"180046,"	"3799.6,"	"7.573,"""
"""0620200106,"	"040595,"	"175644,"	"4000.0,"	"7.577,"""
"""0620200105,"	"040595,"	"175229,"	"4202.0,"	"7.580,"""
"""0620200104,"	"040595,"	"174820,"	"4398.4,"	"7.581,"""
"""0620200103,"	"040595,"	"174557,"	"4500.7,"	"7.581,"""
"""0620200102,"	"040595,"	"174258,"	"4600.2,"	"7.583,"""
"""0620200101,"	"040595,"	"173828,"	"4808.5,"	"7.582,"""
"""0620200415,"	"040695,"	"035539,"	"210.4,"	"7.997,"""
"""0620200414,"	"040695,"	"035413,"	"225.2,"	"7.978,"""
"""0620200413,"	"040695,"	"035313,"	"234.1,"	"7.972,"""
"""0620200412,"	"040695,"	"035203,"	"250.0,"	"7.964,"""
"""0620200411,"	"040695,"	"035040,"	"275.0,"	"7.931,"""
"""0620200410,"	"040695,"	"034915,"	"300.5,"	"7.878,"""
"""0620200409,"	"040695,"	"034753,"	"325.2,"	"7.878,"""
"""0620200408,"	"040695,"	"034640,"	"351.3,"	"7.806,"""
"""0620200407,"	"040695,"	"034433,"	"402.6,"	"7.753,"""
"""0620200406,"	"040695,"	"034130,"	"502.0,"	"7.615,"""
"""0620200405,"	"040695,"	"033830,"	"602.2,"	"7.423,"""
"""0620200404,"	"040695,"	"033542,"	"699.5,"	"7.349,"""
"""0620200403,"	"040695,"	"033310,"	"799.9,"	"7.349,"""
"""0620200402,"	"040695,"	"033022,"	"896.3,"	"7.355,"""
"""0620200401,"	"040695,"	"032710,"	"1019.2,"	"7.383,"""
"""0620200522,"	"040695,"	"070440,"	"4.4,"	"8.087,"""
"""0620200519,"	"040695,"	"070203,"	"25.1,"	"8.087,"""
"""0620200517,"	"040695,"	"070056,"	"33.6,"	"8.087,"""
"""0620200516,"	"040695,"	"065950,"	"44.8,"	"8.088,"""
"""0620200515,"	"040695,"	"065838,"	"60.9,"	"8.092,"""
"""0620200514,"	"040695,"	"065730,"	"75.2,"	"8.089,"""
"""0620200512,"	"040695,"	"065535,"	"93.3,"	"8.089,"""
"""0620200511,"	"040695,"	"065436,"	"104.5,"	"8.088,"""
"""0620200510,"	"040695,"	"065334,"	"114.4,"	"8.082,"""
"""0620200509,"	"040695,"	"065236,"	"124.0,"	"8.079,"""
"""0620200508,"	"040695,"	"065134,"	"134.9,"	"8.075,"""
"""0620200507,"	"040695,"	"065029,"	"149.2,"	"8.075,"""
"""0620200506,"	"040695,"	"064937,"	"160.2,"	"8.072,"""
"""0620200505,"	"040695,"	"064840,"	"173.8,"	"8.061,"""
"""0620200504,"	"040695,"	"064737,"	"183.6,"	"8.057,"""
"""0620200503,"	"040695,"	"064627,"	"200.3,"	"8.034,"""
"""0620201305,"	"040795,"	"074422,"	"4.5,"	"8.085,"""
"""0620201304,"	"040795,"	"074313,"	"24.8,"	"8.086,"""
"""0630200118,"	"050695,"	"195440,"	"1399.9,"	"7.424,"""
"""0630200115,"	"050695,"	"194149,"	"1999.7,"	"7.473,"""
"""0630200113,"	"050695,"	"193311,"	"2401.3,"	"7.506,"""
"""0630200110,"	"050695,"	"191950,"	"3000.0,"	"7.539,"""
"""0630200108,"	"050695,"	"191054,"	"3398.5,"	"7.560,"""
"""0630200105,"	"050695,"	"185716,"	"3999.9,"	"7.577,"""
"""0630200103,"	"050695,"	"184832,"	"4400.4,"	"7.581,"""
"""0630200102,"	"050695,"	"184418,"	"4598.6,"	"7.582,"""
"""0630200416,"	"050795,"	"055523,"	"209.6,"	"7.983,"""
"""0630200415,"	"050795,"	"055425,"	"223.8,"	"7.959,"""
"""0630200414,"	"050795,"	"055327,"	"234.2,"	"7.952,"""
"""0630200413,"	"050795,"	"055225,"	"249.2,"	"7.933,"""
"""0630200412,"	"050795,"	"055111,"	"273.7,"	"7.899,"""
"""0630200411,"	"050795,"	"054955,"	"300.3,"	"7.860,"""
"""0630200410,"	"050795,"	"054838,"	"323.9,"	"7.824,"""
"""0630200409,"	"050795,"	"054719,"	"349.4,"	"7.787,"""
"""0630200408,"	"050795,"	"054542,"	"399.8,"	"7.773,"""
"""0630200407,"	"050795,"	"054301,"	"499.3,"	"7.603,"""
"""0630200405,"	"050795,"	"053938,"	"600.1,"	"7.432,"""
"""0630200404,"	"050795,"	"053658,"	"700.4,"	"7.338,"""
"""0630200403,"	"050795,"	"053201,"	"800.5,"	"7.330,"""
"""0630200402,"	"050795,"	"052925,"	"898.1,"	"7.353,"""
"""0630200401,"	"050795,"	"052616,"	"1020.7,"	"7.377,"""
"""0630200523,"	"050795,"	"090218,"	"5.0,"	"8.086,"""
"""0630200519,"	"050795,"	"085938,"	"24.7,"	"8.086,"""
"""0630200518,"	"050795,"	"085836,"	"34.3,"	"8.089,"""
"""0630200517,"	"050795,"	"085729,"	"45.0,"	"8.087,"""
"""0630200516,"	"050795,"	"085622,"	"59.5,"	"8.086,"""
"""0630200515,"	"050795,"	"085509,"	"75.6,"	"8.087,"""
"""0630200514,"	"050795,"	"085413,"	"84.3,"	"8.086,"""
"""0630200513,"	"050795,"	"085308,"	"95.2,"	"8.084,"""
"""0630200511,"	"050795,"	"085115,"	"115.0,"	"8.076,"""
"""0630200510,"	"050795,"	"085019,"	"124.3,"	"8.065,"""
"""0630200509,"	"050795,"	"084919,"	"135.3,"	"8.059,"""
"""0630200508,"	"050795,"	"084817,"	"149.8,"	"8.054,"""
"""0630200507,"	"050795,"	"084717,"	"159.4,"	"8.038,"""
"""0630200506,"	"050795,"	"084608,"	"174.7,"	"8.018,"""
"""0630200505,"	"050795,"	"084512,"	"184.9,"	"8.005,"""
"""0630200504,"	"050795,"	"084408,"	"200.4,"	"7.989,"""
"""0640200415,"	"073095,"	"041729,"	"209.4,"	"7.969,"""
"""0640200414,"	"073095,"	"041622,"	"224.8,"	"7.973,"""
"""0640200413,"	"073095,"	"041514,"	"234.0,"	"7.952,"""
"""0640200412,"	"073095,"	"041356,"	"249.7,"	"7.922,"""
"""0640200411,"	"073095,"	"041231,"	"274.7,"	"7.883,"""
"""0640200410,"	"073095,"	"041040,"	"299.5,"	"7.876,"""
"""0640200409,"	"073095,"	"040904,"	"325.0,"	"7.866,"""
"""0640200408,"	"073095,"	"040745,"	"350.6,"	"7.833,"""
"""0640200407,"	"073095,"	"040539,"	"400.8,"	"7.789,"""
"""0640200406,"	"073095,"	"040250,"	"498.9,"	"7.591,"""
"""0640200404,"	"073095,"	"035641,"	"699.7,"	"7.364,"""
"""0640200403,"	"073095,"	"035326,"	"800.4,"	"7.366,"""
"""0640200402,"	"073095,"	"035038,"	"900.3,"	"7.380,"""
"""0640200401,"	"073095,"	"034704,"	"1020.2,"	"7.387,"""
"""0640200523,"	"073095,"	"082954,"	"5.0,"	"8.096,"""
"""0640200521,"	"073095,"	"082756,"	"24.3,"	"8.097,"""
"""0640200520,"	"073095,"	"082736,"	"24.4,"	"8.096,"""
"""0640200519,"	"073095,"	"082630,"	"35.0,"	"8.096,"""
"""0640200518,"	"073095,"	"082510,"	"45.1,"	"8.096,"""
"""0640200517,"	"073095,"	"082351,"	"60.1,"	"8.095,"""
"""0640200516,"	"073095,"	"082228,"	"74.9,"	"8.085,"""
"""0640200515,"	"073095,"	"082120,"	"85.0,"	"8.084,"""
"""0640200514,"	"073095,"	"082010,"	"95.6,"	"8.076,"""
"""0640200513,"	"073095,"	"081900,"	"104.7,"	"8.069,"""
"""0640200512,"	"073095,"	"081744,"	"114.6,"	"8.065,"""
"""0640200511,"	"073095,"	"081623,"	"124.5,"	"8.063,"""
"""0640200510,"	"073095,"	"081525,"	"133.8,"	"8.055,"""
"""0640200509,"	"073095,"	"081405,"	"149.5,"	"8.036,"""
"""0640200508,"	"073095,"	"081245,"	"160.7,"	"8.023,"""
"""0640200507,"	"073095,"	"081110,"	"174.3,"	"8.012,"""
"""0640200506,"	"073095,"	"081001,"	"183.9,"	"8.005,"""
"""0640200505,"	"073095,"	"080818,"	"201.0,"	"7.991,"""
"""0640201324,"	"073195,"	"120909,"	"4.0,"	"8.095,"""
"""0640201322,"	"073195,"	"120743,"	"24.7,"	"8.097,"""
"""0640201719,"	"080195,"	"021012,"	"1400.0,"	"7.427,"""
"""0640201716,"	"080195,"	"015623,"	"1999.5,"	"7.470,"""
"""0640201714,"	"080195,"	"014649,"	"2400.3,"	"7.499,"""
"""0640201711,"	"080195,"	"013320,"	"2999.0,"	"7.533,"""
"""0640201709,"	"080195,"	"012345,"	"3398.8,"	"7.553,"""
"""0640201706,"	"080195,"	"010400,"	"3998.9,"	"7.571,"""
"""0640201703,"	"080195,"	"005134,"	"4498.8,"	"7.581,"""
"""0650200119,"	"082795,"	"213655,"	"1399.1,"	"7.430,"""
"""0650200116,"	"082795,"	"212248,"	"2002.7,"	"7.477,"""
"""0650200114,"	"082795,"	"211333,"	"2400.1,"	"7.503,"""
"""0650200111,"	"082795,"	"210028,"	"2999.8,"	"7.539,"""
"""0650200109,"	"082795,"	"205219,"	"3400.4,"	"7.561,"""
"""0650200106,"	"082795,"	"203928,"	"3997.4,"	"7.576,"""
"""0650200103,"	"082795,"	"202745,"	"4501.5,"	"7.581,"""
"""0650200317,"	"082895,"	"043024,"	"210.1,"	"7.951,"""
"""0650200316,"	"082895,"	"042918,"	"224.9,"	"7.930,"""
"""0650200315,"	"082895,"	"042815,"	"235.6,"	"7.924,"""
"""0650200314,"	"082895,"	"042700,"	"250.6,"	"7.904,"""
"""0650200313,"	"082895,"	"042515,"	"275.4,"	"7.871,"""
"""0650200312,"	"082895,"	"042345,"	"300.9,"	"7.853,"""
"""0650200311,"	"082895,"	"042219,"	"324.3,"	"7.840,"""
"""0650200310,"	"082895,"	"042027,"	"353.0,"	"7.801,"""
"""0650200309,"	"082895,"	"041818,"	"400.4,"	"7.744,"""
"""0650200308,"	"082895,"	"041533,"	"500.4,"	"7.539,"""
"""0650200306,"	"082895,"	"041138,"	"600.2,"	"7.398,"""
"""0650200305,"	"082895,"	"040847,"	"700.2,"	"7.352,"""
"""0650200304,"	"082895,"	"040616,"	"797.6,"	"7.358,"""
"""0650200302,"	"082895,"	"040238,"	"899.8,"	"7.378,"""
"""0650200301,"	"082895,"	"035919,"	"1021.4,"	"7.389,"""
"""0650200423,"	"082895,"	"073257,"	"4.7,"	"8.102,"""
"""0650200420,"	"082895,"	"073055,"	"25.0,"	"8.101,"""
"""0650200419,"	"082895,"	"073001,"	"44.3,"	"8.100,"""
"""0650200418,"	"082895,"	"072909,"	"60.3,"	"8.094,"""
"""0650200417,"	"082895,"	"072757,"	"74.4,"	"8.080,"""
"""0650200416,"	"082895,"	"072658,"	"84.3,"	"8.065,"""
"""0650200414,"	"082895,"	"072458,"	"94.7,"	"8.062,"""
"""0650200412,"	"082895,"	"072300,"	"105.2,"	"8.055,"""
"""0650200411,"	"082895,"	"072154,"	"114.8,"	"8.045,"""
"""0650200410,"	"082895,"	"072100,"	"124.8,"	"8.020,"""
"""0650200409,"	"082895,"	"072010,"	"135.4,"	"8.021,"""
"""0650200408,"	"082895,"	"071859,"	"149.6,"	"7.998,"""
"""0650200407,"	"082895,"	"071759,"	"160.0,"	"7.997,"""
"""0650200406,"	"082895,"	"071658,"	"173.3,"	"7.987,"""
"""0650200405,"	"082895,"	"071602,"	"184.8,"	"7.971,"""
"""0650200404,"	"082895,"	"071501,"	"201.0,"	"7.963,"""
"""0650201213,"	"082995,"	"073242,"	"5.1,"	"8.101,"""
"""0650201211,"	"082995,"	"073048,"	"26.3,"	"8.101,"""
"""0660200220,"	"092695,"	"205243,"	"1399.1,"	"7.428,"""
"""0660200217,"	"092695,"	"203934,"	"2000.3,"	"7.476,"""
"""0660200215,"	"092695,"	"203011,"	"2398.6,"	"7.502,"""
"""0660200212,"	"092695,"	"201734,"	"2999.7,"	"7.537,"""
"""0660200210,"	"092695,"	"200914,"	"3398.7,"	"7.557,"""
"""0660200207,"	"092695,"	"195606,"	"3999.1,"	"7.575,"""
"""0660200204,"	"092695,"	"194445,"	"4498.4,"	"7.580,"""
"""0660200416,"	"092795,"	"040201,"	"199.9,"	"7.983,"""
"""0660200415,"	"092795,"	"040049,"	"210.3,"	"7.969,"""
"""0660200414,"	"092795,"	"035946,"	"224.4,"	"7.943,"""
"""0660200413,"	"092795,"	"035850,"	"233.4,"	"7.923,"""
"""0660200412,"	"092795,"	"035736,"	"248.7,"	"7.899,"""
"""0660200411,"	"092795,"	"035629,"	"272.5,"	"7.868,"""
"""0660200410,"	"092795,"	"035508,"	"299.6,"	"7.838,"""
"""0660200409,"	"092795,"	"035316,"	"324.0,"	"7.820,"""
"""0660200408,"	"092795,"	"035154,"	"349.1,"	"7.788,"""
"""0660200407,"	"092795,"	"035016,"	"399.7,"	"7.715,"""
"""0660200405,"	"092795,"	"034412,"	"600.0,"	"7.391,"""
"""0660200404,"	"092795,"	"034134,"	"699.6,"	"7.336,"""
"""0660200403,"	"092795,"	"033854,"	"800.5,"	"7.363,"""
"""0660200402,"	"092795,"	"033605,"	"900.4,"	"7.379,"""
"""0660200401,"	"092795,"	"033247,"	"1020.2,"	"7.392,"""
"""0660200522,"	"092795,"	"070151,"	"5.0,"	"8.102,"""
"""0660200519,"	"092795,"	"065939,"	"24.8,"	"8.103,"""
"""0660200518,"	"092795,"	"065849,"	"35.0,"	"8.102,"""
"""0660200517,"	"092795,"	"065800,"	"45.5,"	"8.097,"""
"""0660200516,"	"092795,"	"065649,"	"60.4,"	"8.088,"""
"""0660200515,"	"092795,"	"065545,"	"74.5,"	"8.080,"""
"""0660200514,"	"092795,"	"065455,"	"85.0,"	"8.068,"""
"""0660200513,"	"092795,"	"065356,"	"93.9,"	"8.058,"""
"""0660200512,"	"092795,"	"065311,"	"104.1,"	"8.049,"""
"""0660201313,"	"092895,"	"065942,"	"5.3,"	"8.102,"""
"""0660201312,"	"092895,"	"065812,"	"25.0,"	"8.102,"""
"""0660201311,"	"092895,"	"065514,"	"115.3,"	"8.044,"""
"""0660201310,"	"092895,"	"065418,"	"124.6,"	"8.026,"""
"""0660201309,"	"092895,"	"065324,"	"134.1,"	"8.012,"""
"""0660201308,"	"092895,"	"065228,"	"149.2,"	"7.990,"""
"""0660201307,"	"092895,"	"065135,"	"160.1,"	"7.989,"""
"""0660201306,"	"092895,"	"065031,"	"175.3,"	"7.993,"""
"""0660201305,"	"092895,"	"064939,"	"185.2,"	"7.983,"""
"""0660201303,"	"092895,"	"064141,"	"509.2,"	"7.536,"""
"""0670200120,"	"102695,"	"144521,"	"1399.1,"	"7.427,"""
"""0670200117,"	"102695,"	"143227,"	"2000.2,"	"7.471,"""
"""0670200115,"	"102695,"	"142406,"	"2400.9,"	"7.503,"""
"""0670200112,"	"102695,"	"141148,"	"3001.1,"	"7.535,"""
"""0670200110,"	"102695,"	"140330,"	"3400.4,"	"7.559,"""
"""0670200107,"	"102695,"	"134940,"	"4000.9,"	"7.576,"""
"""0670200104,"	"102695,"	"133708,"	"4501.5,"	"7.581,"""
"""0670200515,"	"102795,"	"025759,"	"199.4,"	"7.943,"""
"""0670200514,"	"102795,"	"025617,"	"224.9,"	"7.903,"""
"""0670200513,"	"102795,"	"025433,"	"250.5,"	"7.883,"""
"""0670200512,"	"102795,"	"025316,"	"275.2,"	"7.877,"""
"""0670200511,"	"102795,"	"025203,"	"299.4,"	"7.858,"""
"""0670200510,"	"102795,"	"025044,"	"325.5,"	"7.834,"""
"""0670200509,"	"102795,"	"024914,"	"349.0,"	"7.805,"""
"""0670200508,"	"102795,"	"024735,"	"400.2,"	"7.760,"""
"""0670200507,"	"102795,"	"024500,"	"500.5,"	"7.546,"""
"""0670200505,"	"102795,"	"024102,"	"601.1,"	"7.367,"""
"""0670200504,"	"102795,"	"023816,"	"700.8,"	"7.324,"""
"""0670200503,"	"102795,"	"023533,"	"799.1,"	"7.346,"""
"""0670200502,"	"102795,"	"023302,"	"900.1,"	"7.369,"""
"""0670200501,"	"102795,"	"023002,"	"1021.7,"	"7.389,"""
"""0670200621,"	"102795,"	"060555,"	"4.6,"	"8.104,"""
"""0670200618,"	"102795,"	"060354,"	"24.4,"	"8.106,"""
"""0670200617,"	"102795,"	"060244,"	"44.3,"	"8.106,"""
"""0670200615,"	"102795,"	"055948,"	"75.0,"	"8.105,"""
"""0670200614,"	"102795,"	"055845,"	"84.9,"	"8.096,"""
"""0670200611,"	"102795,"	"055549,"	"114.9,"	"8.049,"""
"""0670200609,"	"102795,"	"055349,"	"134.7,"	"8.027,"""
"""0670200608,"	"102795,"	"055252,"	"149.1,"	"8.048,"""
"""0670200607,"	"102795,"	"055157,"	"158.3,"	"8.009,"""
"""0670200605,"	"102795,"	"054953,"	"185.0,"	"7.986,"""
"""0680200119,"	"111695,"	"141331,"	"1400.3,"	"7.424,"""
"""0680200116,"	"111695,"	"135957,"	"2003.8,"	"7.468,"""
"""0680200114,"	"111695,"	"135100,"	"2401.1,"	"7.495,"""
"""0680200111,"	"111695,"	"133719,"	"3000.1,"	"7.538,"""
"""0680200109,"	"111695,"	"132838,"	"3399.5,"	"7.559,"""
"""0680200106,"	"111695,"	"131532,"	"3999.4,"	"7.577,"""
"""0680200103,"	"111695,"	"130426,"	"4499.9,"	"7.581,"""
"""0680200515,"	"111795,"	"025616,"	"210.3,"	"7.922,"""
"""0680200514,"	"111795,"	"025521,"	"225.3,"	"7.909,"""
"""0680200513,"	"111795,"	"025416,"	"234.9,"	"7.908,"""
"""0680200512,"	"111795,"	"025308,"	"249.7,"	"7.899,"""
"""0680200510,"	"111795,"	"025012,"	"300.3,"	"7.859,"""
"""0680200509,"	"111795,"	"024853,"	"324.0,"	"7.826,"""
"""0680200508,"	"111795,"	"024736,"	"349.6,"	"7.775,"""
"""0680200507,"	"111795,"	"024544,"	"400.3,"	"7.707,"""
"""0680200504,"	"111795,"	"023631,"	"700.2,"	"7.327,"""
"""0680200503,"	"111795,"	"023340,"	"801.1,"	"7.338,"""
"""0680200501,"	"111795,"	"022637,"	"1019.1,"	"7.385,"""
"""0680200622,"	"111795,"	"060149,"	"5.0,"	"8.107,"""
"""0680200619,"	"111795,"	"055913,"	"24.0,"	"8.108,"""
"""0680200618,"	"111795,"	"055807,"	"34.5,"	"8.106,"""
"""0680200617,"	"111795,"	"055708,"	"44.3,"	"8.107,"""
"""0680200616,"	"111795,"	"055605,"	"60.9,"	"8.099,"""
"""0680200614,"	"111795,"	"055324,"	"85.5,"	"8.057,"""
"""0680200613,"	"111795,"	"055211,"	"94.1,"	"8.047,"""
